Signal_ID,Client_ID,Client_Type,Alarm_Type,Technical_Signal,Zone,Date,Time,Shift,Priority_Level,Handled_By,Agent_Seniority,Response_Time_Min,Resolution_Time_Min,Incident,Police_Called,Fire_Department_Called,Escalated,False_Alarm_Reason,Outcome_Category
S01055,C2115,Warehouse,Burglary,Glass Break,Zone 1 – Main Door,2025-01-28,02:12,3rd,High,E09,Junior,8,48,Yes,Yes,No,Yes,N/A,Fire Confirmed
S01056,C2050,Office,Tamper,Cover Removed,Zone 0 – Control Panel,2025-02-11,15:08,2nd,Medium,E03,Mid,9,12,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01057,C2124,Warehouse,Technical,Low Battery,Zone 8 – Control Room,2025-04-15,05:04,3rd,Low,E03,Mid,8,14,No,No,No,No,Maintenance,False Alarm – Maintenance
S01058,C2016,Home,Burglary,Glass Break,Zone 9 – Hallway,2025-01-05,15:36,2nd,Critical,E02,Senior,3,83,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01059,C2131,School,Burglary,Motion Detected,Zone 0 – Control Panel,2025-01-04,01:28,3rd,Critical,E02,Senior,1,39,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01060,C2056,Shop,Technical,Low Battery,Zone 7 – Storage,2025-04-11,17:36,2nd,Medium,E03,Mid,6,12,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01061,C2069,Shop,Tamper,Tamper Detected,Zone 7 – Storage,2025-06-12,18:18,2nd,Low,E03,Mid,6,8,No,No,No,No,Dust,False Alarm – Dust
S01062,C2072,Shop,Burglary,Alarm Triggered,Zone 6 – Office,2025-06-22,09:56,1st,Low,E09,Junior,16,21,No,No,No,No,Environmental,False Alarm – Environmental
S01063,C2089,Factory,Fire,Gas Leak,Zone 7 – Storage,2025-04-26,08:00,1st,Critical,E01,Senior,1,86,Yes,No,Yes,Yes,N/A,Emergency Confirmed
S01064,C2076,Factory,Panic Button,Emergency Triggered,Zone 8 – Control Room,2025-04-01,01:26,3rd,High,E07,Junior,6,10,No,No,No,No,Dust,False Alarm – Dust
S01065,C2138,School,Tamper,Tamper Detected,Zone 8 – Control Room,2025-03-31,19:01,2nd,High,E05,Mid,5,17,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01066,C2114,Warehouse,Burglary,Alarm Triggered,Zone 5 – Garage,2025-05-10,02:52,3rd,High,E08,Junior,20,28,No,No,No,No,Environmental,False Alarm – Environmental
S01067,C2060,Shop,Burglary,Motion Detected,Zone 8 – Control Room,2025-06-08,01:28,3rd,Critical,E04,Mid,7,33,Yes,No,No,No,N/A,Forced Entry
S01068,C2048,Office,Tamper,Tamper Detected,Zone 6 – Office,2025-03-21,17:29,2nd,High,E05,Mid,9,11,No,No,No,No,Dust,False Alarm – Dust
S01069,C2046,Office,Tamper,Tamper Detected,Zone 0 – Control Panel,2025-06-07,03:10,3rd,Low,E02,Senior,3,15,No,No,No,No,Power outage,False Alarm – Power outage
S01070,C2135,School,Burglary,Motion Detected,Zone 9 – Hallway,2025-02-18,13:06,1st,Low,E07,Junior,14,17,No,No,No,No,Animal,False Alarm – Animal
S01071,C2012,Home,Technical,Power Restored,Zone 2 – Living Room,2025-02-13,07:48,1st,Low,E06,Junior,6,20,No,No,No,No,Power outage,False Alarm – Power outage
S01072,C2028,Office,Burglary,Motion Detected,Zone 9 – Hallway,2025-02-06,23:50,3rd,High,E03,Mid,7,16,No,No,No,No,User error,False Alarm – User error
S01073,C2042,Office,Tamper,Cover Removed,Zone 8 – Control Room,2025-03-03,22:52,2nd,High,E10,Mid,7,13,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01074,C2012,Home,Fire,Heat Sensor,Zone 1 – Main Door,2025-03-10,08:01,1st,Critical,E02,Senior,2,70,Yes,No,Yes,Yes,N/A,Fire Confirmed
S01075,C2058,Shop,Tamper,Tamper Detected,Zone 1 – Main Door,2025-05-02,15:58,2nd,High,E10,Mid,6,11,No,No,No,No,Dust,False Alarm – Dust
S01076,C2029,Office,Burglary,Glass Break,Zone 0 – Control Panel,2025-03-26,05:43,3rd,Low,E01,Senior,3,10,No,No,No,No,Dust,False Alarm – Dust
S01077,C2086,Factory,Fire,Gas Leak,Zone 1 – Main Door,2025-02-27,08:39,1st,Medium,E06,Junior,9,17,No,No,No,No,User error,False Alarm – User error
S01078,C2047,Office,Tamper,Cover Removed,Zone 7 – Storage,2025-02-19,12:38,1st,Low,E09,Junior,11,26,No,No,No,No,Maintenance,False Alarm – Maintenance
S01079,C2027,Office,Fire,Gas Leak,Zone 8 – Control Room,2025-02-12,19:22,2nd,Critical,E03,Mid,8,22,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01080,C2001,Home,Technical,Power Restored,Zone 2 – Living Room,2025-05-07,08:50,1st,Low,E01,Senior,1,14,No,No,No,No,N/A,Unclassified
S01081,C2018,Home,Burglary,Motion Detected,Zone 1 – Main Door,2025-01-25,06:52,3rd,Critical,E04,Mid,5,12,No,No,No,No,Animal,False Alarm – Animal
S01082,C2099,Factory,Panic Button,Duress Code,Zone 8 – Control Room,2025-05-08,01:11,3rd,Critical,E07,Junior,8,75,Yes,Yes,No,Yes,N/A,Emergency Confirmed
S01083,C2063,Shop,Fire,Gas Leak,Zone 9 – Hallway,2025-02-09,09:51,1st,Critical,E04,Mid,5,88,Yes,No,Yes,Yes,N/A,Fire Confirmed
S01084,C2149,School,Fire,Heat Sensor,Zone 0 – Control Panel,2025-04-19,05:05,3rd,High,E07,Junior,8,13,No,No,No,No,Animal,False Alarm – Animal
S01085,C2143,School,Burglary,Glass Break,Zone 0 – Control Panel,2025-04-25,07:23,1st,Low,E08,Junior,16,31,No,No,No,No,Environmental,False Alarm – Environmental
S01086,C2118,Warehouse,Tamper,Cover Removed,Zone 5 – Garage,2025-05-15,17:18,2nd,Low,E09,Junior,11,15,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01087,C2037,Office,Burglary,Motion Detected,Zone 0 – Control Panel,2025-03-14,08:44,1st,Low,E05,Mid,9,22,No,No,No,No,Animal,False Alarm – Animal
S01088,C2149,School,Technical,Sensor Fault,Zone 1 – Main Door,2025-06-16,00:42,3rd,Low,E03,Mid,8,12,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01089,C2020,Home,Burglary,Motion Detected,Zone 1 – Main Door,2025-02-08,16:15,2nd,Critical,E09,Junior,11,43,Yes,Yes,No,Yes,N/A,Emergency Confirmed
S01090,C2087,Factory,Panic Button,Emergency Triggered,Zone 0 – Control Panel,2025-01-29,14:26,1st,Critical,E05,Mid,9,28,Yes,Yes,No,Yes,N/A,Fire Confirmed
S01091,C2102,Warehouse,Tamper,Cover Removed,Zone 8 – Control Room,2025-05-26,09:00,1st,Medium,E02,Senior,3,8,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01092,C2041,Office,Burglary,Glass Break,Zone 8 – Control Room,2025-01-23,21:59,2nd,Critical,E03,Mid,7,15,No,No,No,No,User error,False Alarm – User error
S01093,C2101,Warehouse,Burglary,Motion Detected,Zone 5 – Garage,2025-01-15,07:14,1st,Low,E05,Mid,6,18,No,No,No,No,Dust,False Alarm – Dust
S01094,C2098,Factory,Burglary,Glass Break,Zone 5 – Garage,2025-05-28,13:52,1st,High,E05,Mid,9,12,No,No,No,No,Animal,False Alarm – Animal
S01095,C2086,Factory,Burglary,Glass Break,Zone 1 – Main Door,2025-02-16,08:23,1st,High,E03,Mid,9,51,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01096,C2142,School,Technical,Low Battery,Zone 9 – Hallway,2025-06-09,19:12,2nd,Low,E02,Senior,3,14,No,No,No,No,Power outage,False Alarm – Power outage
S01097,C2013,Home,Panic Button,Emergency Triggered,Zone 3 – Bedroom,2025-03-23,06:02,3rd,Critical,E05,Mid,5,56,Yes,Yes,No,Yes,N/A,Forced Entry
S01098,C2101,Warehouse,Panic Button,Emergency Triggered,Zone 7 – Storage,2025-02-07,10:20,1st,High,E07,Junior,11,90,Yes,No,No,No,N/A,Confirmed Intrusion
S01099,C2098,Factory,Burglary,Motion Detected,Zone 0 – Control Panel,2025-06-28,01:01,3rd,Low,E04,Mid,3,6,No,No,No,No,Power outage,False Alarm – Power outage
S01100,C2060,Shop,Burglary,Motion Detected,Zone 6 – Office,2025-05-30,08:45,1st,Medium,E03,Mid,5,15,No,No,No,No,Maintenance,False Alarm – Maintenance
S01101,C2034,Office,Fire,Gas Leak,Zone 8 – Control Room,2025-02-24,12:28,1st,Critical,E02,Senior,3,23,Yes,No,No,No,N/A,Forced Entry
S01102,C2020,Home,Burglary,Motion Detected,Zone 2 – Living Room,2025-05-13,02:13,3rd,Critical,E06,Junior,6,60,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01103,C2117,Warehouse,Fire,Smoke Detected,Zone 7 – Storage,2025-04-13,22:06,2nd,Critical,E04,Mid,9,70,Yes,No,Yes,Yes,N/A,Emergency Confirmed
S01104,C2046,Office,Fire,Gas Leak,Zone 7 – Storage,2025-04-29,08:04,1st,Critical,E10,Mid,9,18,No,No,No,No,Environmental,False Alarm – Environmental
S01105,C2146,School,Technical,Low Battery,Zone 0 – Control Panel,2025-06-28,09:07,1st,Low,E01,Senior,2,10,No,No,No,No,N/A,Unclassified
S01106,C2094,Factory,Technical,Power Loss,Zone 7 – Storage,2025-01-03,09:28,1st,Low,E01,Senior,3,13,No,No,No,No,N/A,Unclassified
S01107,C2011,Home,Burglary,Motion Detected,Zone 5 – Garage,2025-03-17,22:16,2nd,Low,E03,Mid,5,15,No,No,No,No,Environmental,False Alarm – Environmental
S01108,C2027,Office,Burglary,Alarm Triggered,Zone 8 – Control Room,2025-03-10,23:09,3rd,Medium,E05,Mid,9,17,No,No,No,No,User error,False Alarm – User error
S01109,C2024,Home,Technical,Sensor Fault,Zone 3 – Bedroom,2025-01-21,22:42,2nd,Medium,E10,Mid,7,10,No,No,No,No,N/A,Unclassified
S01110,C2028,Office,Fire,Gas Leak,Zone 0 – Control Panel,2025-06-17,00:11,3rd,High,E03,Mid,8,19,No,No,No,No,Dust,False Alarm – Dust
S01111,C2122,Warehouse,Tamper,Cover Removed,Zone 1 – Main Door,2025-02-09,14:13,1st,High,E01,Senior,1,5,No,No,No,No,Power outage,False Alarm – Power outage
S01112,C2146,School,Technical,Sensor Fault,Zone 1 – Main Door,2025-04-09,18:20,2nd,Low,E08,Junior,18,23,No,No,No,No,N/A,Unclassified
S01113,C2006,Home,Tamper,Cover Removed,Zone 9 – Hallway,2025-03-07,07:13,1st,Medium,E07,Junior,14,17,No,No,No,No,User error,False Alarm – User error
S01114,C2021,Home,Tamper,Cover Removed,Zone 3 – Bedroom,2025-05-20,03:25,3rd,High,E10,Mid,7,11,No,No,No,No,Dust,False Alarm – Dust
S01115,C2110,Warehouse,Panic Button,Duress Code,Zone 7 – Storage,2025-02-10,07:05,1st,Critical,E04,Mid,2,78,Yes,Yes,No,Yes,N/A,Forced Entry
S01116,C2112,Warehouse,Burglary,Motion Detected,Zone 7 – Storage,2025-04-28,17:44,2nd,Critical,E03,Mid,5,10,No,No,No,No,Maintenance,False Alarm – Maintenance
S01117,C2149,School,Tamper,Tamper Detected,Zone 8 – Control Room,2025-01-05,16:46,2nd,Medium,E03,Mid,10,23,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01118,C2039,Office,Burglary,Glass Break,Zone 0 – Control Panel,2025-03-08,12:00,1st,Critical,E04,Mid,8,16,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01119,C2001,Home,Burglary,Glass Break,Zone 4 – Kitchen,2025-03-07,03:33,3rd,Critical,E05,Mid,7,26,Yes,Yes,No,Yes,N/A,Fire Confirmed
S01120,C2140,School,Technical,Sensor Fault,Zone 9 – Hallway,2025-05-20,10:26,1st,Low,E08,Junior,15,27,No,No,No,No,Maintenance,False Alarm – Maintenance
S01121,C2094,Factory,Tamper,Cover Removed,Zone 1 – Main Door,2025-05-05,07:23,1st,Medium,E04,Mid,8,17,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01122,C2106,Warehouse,Technical,Power Loss,Zone 7 – Storage,2025-03-20,22:26,2nd,Medium,E06,Junior,12,15,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01123,C2110,Warehouse,Technical,Power Restored,Zone 7 – Storage,2025-02-21,09:29,1st,Low,E03,Mid,6,12,No,No,No,No,N/A,Unclassified
S01124,C2073,Shop,Burglary,Motion Detected,Zone 8 – Control Room,2025-03-05,21:40,2nd,Low,E07,Junior,14,17,No,No,No,No,Animal,False Alarm – Animal
S01125,C2106,Warehouse,Burglary,Alarm Triggered,Zone 1 – Main Door,2025-03-23,07:39,1st,Low,E06,Junior,18,20,No,No,No,No,Environmental,False Alarm – Environmental
S01126,C2108,Warehouse,Burglary,Glass Break,Zone 5 – Garage,2025-05-21,19:54,2nd,Critical,E05,Mid,4,79,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01127,C2119,Warehouse,Tamper,Cover Removed,Zone 8 – Control Room,2025-06-30,12:50,1st,Low,E06,Junior,13,19,No,No,No,No,Maintenance,False Alarm – Maintenance
S01128,C2068,Shop,Burglary,Alarm Triggered,Zone 0 – Control Panel,2025-06-03,11:56,1st,Medium,E03,Mid,4,72,Yes,No,No,No,N/A,Confirmed Intrusion
S01129,C2040,Office,Technical,Power Loss,Zone 8 – Control Room,2025-02-07,15:01,2nd,Low,E10,Mid,8,13,No,No,No,No,N/A,Unclassified
S01130,C2101,Warehouse,Burglary,Motion Detected,Zone 1 – Main Door,2025-05-27,05:12,3rd,Critical,E05,Mid,1,38,Yes,Yes,No,Yes,N/A,Forced Entry
S01131,C2041,Office,Fire,Smoke Detected,Zone 0 – Control Panel,2025-06-28,20:33,2nd,Medium,E08,Junior,20,28,No,No,No,No,Environmental,False Alarm – Environmental
S01132,C2142,School,Tamper,Cover Removed,Zone 9 – Hallway,2025-04-12,03:53,3rd,Low,E08,Junior,18,32,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01133,C2140,School,Burglary,Motion Detected,Zone 1 – Main Door,2025-04-12,01:01,3rd,Critical,E07,Junior,15,88,Yes,Yes,No,Yes,N/A,Emergency Confirmed
S01134,C2057,Shop,Burglary,Glass Break,Zone 0 – Control Panel,2025-04-09,17:15,2nd,Medium,E07,Junior,15,29,No,No,No,No,Power outage,False Alarm – Power outage
S01135,C2014,Home,Burglary,Glass Break,Zone 3 – Bedroom,2025-02-12,19:42,2nd,Medium,E04,Mid,8,23,No,No,No,No,Maintenance,False Alarm – Maintenance
S01136,C2118,Warehouse,Fire,Smoke Detected,Zone 0 – Control Panel,2025-03-10,00:07,3rd,Medium,E08,Junior,14,62,Yes,No,No,No,N/A,Fire Confirmed
S01137,C2127,School,Burglary,Glass Break,Zone 6 – Office,2025-06-08,16:04,2nd,Critical,E04,Mid,6,73,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01138,C2020,Home,Burglary,Motion Detected,Zone 2 – Living Room,2025-03-31,06:40,3rd,Critical,E02,Senior,1,73,Yes,Yes,No,Yes,N/A,Fire Confirmed
S01139,C2003,Home,Burglary,Motion Detected,Zone 2 – Living Room,2025-01-15,17:19,2nd,Low,E06,Junior,6,15,No,No,No,No,Dust,False Alarm – Dust
S01140,C2134,School,Tamper,Tamper Detected,Zone 6 – Office,2025-05-29,23:10,3rd,Low,E05,Mid,3,13,No,No,No,No,Maintenance,False Alarm – Maintenance
S01141,C2094,Factory,Technical,Power Restored,Zone 1 – Main Door,2025-03-03,17:13,2nd,Low,E08,Junior,13,16,No,No,No,No,Maintenance,False Alarm – Maintenance
S01142,C2071,Shop,Burglary,Glass Break,Zone 9 – Hallway,2025-03-05,09:17,1st,Low,E06,Junior,7,16,No,No,No,No,Dust,False Alarm – Dust
S01143,C2132,School,Burglary,Glass Break,Zone 0 – Control Panel,2025-03-26,06:27,3rd,High,E08,Junior,7,57,Yes,Yes,No,Yes,N/A,Forced Entry
S01144,C2080,Factory,Tamper,Tamper Detected,Zone 5 – Garage,2025-01-09,08:37,1st,High,E06,Junior,9,22,No,No,No,No,Maintenance,False Alarm – Maintenance
S01145,C2082,Factory,Burglary,Glass Break,Zone 7 – Storage,2025-03-21,03:52,3rd,Critical,E03,Mid,6,68,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01146,C2009,Home,Burglary,Alarm Triggered,Zone 5 – Garage,2025-04-03,14:10,1st,Critical,E04,Mid,8,90,Yes,Yes,No,Yes,N/A,Emergency Confirmed
S01147,C2030,Office,Panic Button,Duress Code,Zone 6 – Office,2025-01-14,05:01,3rd,Critical,E02,Senior,1,25,Yes,Yes,No,Yes,N/A,Fire Confirmed
S01148,C2038,Office,Tamper,Tamper Detected,Zone 8 – Control Room,2025-03-13,04:23,3rd,Low,E03,Mid,6,13,No,No,No,No,N/A,Unclassified
S01149,C2146,School,Tamper,Tamper Detected,Zone 6 – Office,2025-06-13,10:29,1st,Low,E04,Mid,8,13,No,No,No,No,Maintenance,False Alarm – Maintenance
S01150,C2072,Shop,Burglary,Motion Detected,Zone 8 – Control Room,2025-03-28,16:35,2nd,Low,E02,Senior,4,18,No,No,No,No,Wind / Vibration,False Alarm – Wind / Vibration
S01151,C2082,Factory,Burglary,Glass Break,Zone 5 – Garage,2025-03-08,21:20,2nd,Low,E08,Junior,13,21,No,No,No,No,Dust,False Alarm – Dust
S01152,C2116,Warehouse,Tamper,Cover Removed,Zone 5 – Garage,2025-01-02,08:07,1st,High,E08,Junior,11,23,No,No,No,No,Animal,False Alarm – Animal
S01153,C2119,Warehouse,Burglary,Glass Break,Zone 7 – Storage,2025-04-22,07:58,1st,Critical,E03,Mid,8,90,Yes,Yes,No,Yes,N/A,Confirmed Intrusion
S01154,C2005,Home,Burglary,Alarm Triggered,Zone 1 – Main Door,2025-02-24,12:41,1st,Low,E05,Mid,6,12,No,No,No,No,Dust,False Alarm – Dust
S01155,C2089,Factory,Burglary,Glass Break,Zone 0 – Control Panel,2025-06-03,20:48,2nd,High,E09,Junior,12,18,No,No,No,No,N/A,Unclassified
S01156,C2032,Office,Fire,Heat Sensor,Zone 8 – Control Room,2025-05-24,22:31,2nd,Medium,E08,Junior,13,16,No,No,No,No,User error,False Alarm – User error
S01157,C2112,Warehouse,Technical,Power Restored,Zone 5 – Garage,2025-04-25,04:55,3rd,Low,E02,Senior,2,17,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01158,C2014,Home,Burglary,Glass Break,Zone 3 – Bedroom,2025-01-07,23:59,3rd,Low,E09,Junior,14,21,No,No,No,No,Dust,False Alarm – Dust
S01159,C2044,Office,Burglary,Motion Detected,Zone 6 – Office,2025-01-02,05:17,3rd,Critical,E09,Junior,12,45,Yes,Yes,No,Yes,N/A,Forced Entry
S01160,C2032,Office,Fire,Heat Sensor,Zone 9 – Hallway,2025-01-28,22:42,2nd,High,E01,Senior,2,9,No,No,No,No,Dust,False Alarm – Dust
S01161,C2024,Home,Burglary,Alarm Triggered,Zone 3 – Bedroom,2025-01-30,14:14,1st,Low,E02,Senior,4,16,No,No,No,No,User error,False Alarm – User error
S01162,C2020,Home,Fire,Gas Leak,Zone 1 – Main Door,2025-05-08,18:44,2nd,Medium,E07,Junior,10,25,No,No,No,No,Power outage,False Alarm – Power outage
S01163,C2125,Warehouse,Burglary,Alarm Triggered,Zone 1 – Main Door,2025-04-11,13:12,1st,Medium,E09,Junior,10,25,No,No,No,No,Maintenance,False Alarm – Maintenance
S01164,C2080,Factory,Burglary,Motion Detected,Zone 0 – Control Panel,2025-06-18,20:48,2nd,Medium,E03,Mid,8,13,No,No,No,No,User error,False Alarm – User error
S01165,C2116,Warehouse,Burglary,Motion Detected,Zone 0 – Control Panel,2025-02-13,20:24,2nd,Medium,E01,Senior,3,11,No,No,No,No,Dust,False Alarm – Dust
S01166,C2079,Factory,Fire,Heat Sensor,Zone 7 – Storage,2025-06-08,09:43,1st,Medium,E04,Mid,7,35,Yes,No,No,No,N/A,Confirmed Intrusion
S01167,C2118,Warehouse,Tamper,Cover Removed,Zone 5 – Garage,2025-01-02,02:01,3rd,Low,E10,Mid,9,15,No,No,No,No,Dust,False Alarm – Dust
S01168,C2141,School,Technical,Power Loss,Zone 1 – Main Door,2025-02-10,00:59,3rd,Medium,E04,Mid,6,16,No,No,No,No,N/A,Unclassified
S01169,C2086,Factory,Burglary,Alarm Triggered,Zone 1 – Main Door,2025-05-20,21:32,2nd,High,E01,Senior,1,9,No,No,No,No,N/A,Unclassified
S01170,C2076,Factory,Burglary,Alarm Triggered,Zone 5 – Garage,2025-02-01,05:12,3rd,Medium,E08,Junior,12,22,No,No,No,No,Power outage,False Alarm – Power outage
S01171,C2013,Home,Fire,Smoke Detected,Zone 9 – Hallway,2025-05-17,21:06,2nd,Medium,E08,Junior,15,34,Yes,No,No,No,N/A,Emergency Confirmed
S01172,C2137,School,Burglary,Alarm Triggered,Zone 1 – Main Door,2025-05-14,02:04,3rd,Medium,E04,Mid,5,13,No,No,No,No,Power outage,False Alarm – Power outage
S01173,C2057,Shop,Burglary,Motion Detected,Zone 8 – Control Room,2025-03-23,21:06,2nd,High,E09,Junior,10,17,No,No,No,No,User error,False Alarm – User error
S01174,C2074,Shop,Technical,Low Battery,Zone 8 – Control Room,2025-04-12,11:45,1st,Low,E03,Mid,7,20,No,No,No,No,N/A,Unclassified
S01175,C2062,Shop,Technical,Power Loss,Zone 6 – Office,2025-02-27,11:54,1st,Low,E01,Senior,4,13,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01176,C2122,Warehouse,Fire,Gas Leak,Zone 8 – Control Room,2025-02-21,01:00,3rd,Medium,E08,Junior,10,58,Yes,No,No,No,N/A,Confirmed Intrusion
S01177,C2003,Home,Burglary,Alarm Triggered,Zone 5 – Garage,2025-04-28,01:43,3rd,Critical,E01,Senior,2,48,Yes,Yes,No,Yes,N/A,Forced Entry
S01178,C2005,Home,Technical,Power Loss,Zone 5 – Garage,2025-04-24,08:02,1st,Low,E04,Mid,10,24,No,No,No,No,Maintenance,False Alarm – Maintenance
S01179,C2025,Home,Fire,Gas Leak,Zone 1 – Main Door,2025-01-30,09:49,1st,Critical,E03,Mid,10,94,Yes,No,Yes,Yes,N/A,Emergency Confirmed
S01180,C2094,Factory,Burglary,Glass Break,Zone 0 – Control Panel,2025-02-13,14:16,1st,High,E01,Senior,2,83,Yes,Yes,No,Yes,N/A,Forced Entry
S01181,C2133,School,Tamper,Tamper Detected,Zone 1 – Main Door,2025-02-10,16:17,2nd,High,E08,Junior,10,17,No,No,No,No,User error,False Alarm – User error
S01182,C2063,Shop,Tamper,Cover Removed,Zone 7 – Storage,2025-03-10,22:01,2nd,Medium,E07,Junior,8,20,No,No,No,No,Power outage,False Alarm – Power outage
S01183,C2140,School,Tamper,Tamper Detected,Zone 0 – Control Panel,2025-06-20,16:17,2nd,Medium,E05,Mid,7,15,No,No,No,No,Dust,False Alarm – Dust
S01184,C2080,Factory,Fire,Smoke Detected,Zone 5 – Garage,2025-03-08,05:17,3rd,Critical,E06,Junior,8,17,No,No,No,No,Environmental,False Alarm – Environmental
S01185,C2029,Office,Fire,Gas Leak,Zone 1 – Main Door,2025-02-22,12:18,1st,High,E09,Junior,12,23,No,No,No,No,Dust,False Alarm – Dust
S01186,C2125,Warehouse,Fire,Smoke Detected,Zone 7 – Storage,2025-01-11,17:19,2nd,Critical,E01,Senior,3,54,Yes,No,Yes,Yes,N/A,Confirmed Intrusion
S01187,C2079,Factory,Tamper,Cover Removed,Zone 1 – Main Door,2025-04-14,07:31,1st,Medium,E03,Mid,3,9,No,No,No,No,N/A,Unclassified
S01188,C2073,Shop,Fire,Heat Sensor,Zone 7 – Storage,2025-05-05,09:22,1st,High,E02,Senior,2,15,No,No,No,No,User error,False Alarm – User error
S01189,C2150,School,Tamper,Cover Removed,Zone 1 – Main Door,2025-03-14,10:27,1st,Low,E07,Junior,12,26,No,No,No,No,User error,False Alarm – User error
S01190,C2103,Warehouse,Panic Button,Duress Code,Zone 1 – Main Door,2025-01-26,21:27,2nd,Critical,E02,Senior,3,73,Yes,Yes,No,Yes,N/A,Emergency Confirmed
S01191,C2052,Shop,Tamper,Tamper Detected,Zone 0 – Control Panel,2025-06-06,17:43,2nd,High,E05,Mid,5,11,No,No,No,No,Animal,False Alarm – Animal
S01192,C2047,Office,Burglary,Alarm Triggered,Zone 0 – Control Panel,2025-01-23,22:34,2nd,Low,E04,Mid,9,19,No,No,No,No,Dust,False Alarm – Dust
S01193,C2091,Factory,Technical,Sensor Fault,Zone 0 – Control Panel,2025-04-16,20:29,2nd,Medium,E05,Mid,8,10,No,No,No,No,N/A,Unclassified
S01194,C2108,Warehouse,Burglary,Glass Break,Zone 1 – Main Door,2025-06-10,15:49,2nd,High,E07,Junior,10,14,No,No,No,No,Dust,False Alarm – Dust
S01195,C2101,Warehouse,Fire,Gas Leak,Zone 5 – Garage,2025-04-27,19:03,2nd,Medium,E10,Mid,4,13,No,No,No,No,Maintenance,False Alarm – Maintenance
S01196,C2015,Home,Technical,Low Battery,Zone 3 – Bedroom,2025-06-15,07:05,1st,Low,E09,Junior,5,16,No,No,No,No,Sensor Fault,False Alarm – Sensor Fault
S01197,C2085,Factory,Panic Button,Emergency Triggered,Zone 1 – Main Door,2025-04-16,06:44,3rd,High,E05,Mid,6,92,Yes,Yes,No,Yes,N/A,Forced Entry
S01198,C2040,Office,Technical,Power Loss,Zone 8 – Control Room,2025-06-06,09:14,1st,Low,E05,Mid,4,7,No,No,No,No,Maintenance,False Alarm – Maintenance
S01199,C2040,Office,Tamper,Tamper Detected,Zone 9 – Hallway,2025-01-26,16:00,2nd,Low,E06,Junior,10,25,No,No,No,No,Animal,False Alarm – Animal
